codigo_departamento,departamento,codigo_municipio,municipio,codigo_establecimiento,codigo_interno,codigo_distrito,establecimiento,tipo_establecimiento,direccion,telefono,supervisor,director,nivel,sector,area,status,modalidad,jornada,plan,departamental
00,CIUDAD CAPITAL,01,ZONA 1,0178,46,403,ESCUELA NACIONAL CENTRAL DE CIENCIAS COMERCIALES,ESCUELA,10A. AVENIDA 9-42,22320914,CARLOS HUMBERTO GONZALEZ DE LEON,ESWIN NOE ROSALES LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0176,46,301,INSTITUTO NACIONAL DE BACHILLERATO EN COMPUTACION,INSTITUTO,3A CALLE 15-45,22202223,LUCRECIA MARISOL CERMENO GONZALEZ,FREDY HUMBERTO GONZALEZ SANTISTEBAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,07,ZONA 7,0253,46,639,COLEGIO EL PATRIARCA SAN JOSE,COLEGIO,38 CALLE E 34-25 COLONIA EL AMPARO 1 ZONA 7 GUATEMALA,59087046,LUDVIN RICARDO URRUTIA LORENTI,JOSE DAVID GARCIA GARMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DIAS A LA SEMANA),GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,01,ZONA 1,0174,46,307,ESCUELA NACIONAL CENTRAL DE FORMACION SECRETARIAL,ESCUELA,12 AVENIDA 9-27,22322985,NORMA ARACELY PALOMO FRANCO DE DIAZ,FRANCISCO RENE CONTRERAS AQUINO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0158,46,312,COLEGIO TECNICO PROGRESISTA CETECPRO,COLEGIO,2A. AVENIDA 3-59,22512759,AMADO SALOMON FLORES PEREZ,IRMA AMPARO TOLEDO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,07,ZONA 7,0237,46,409,COLEGIO PANAMERICANO NO. 4,COLEGIO,37 AVENIDA 3-88 ZONA 7,41326504,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SONIA LETICIA MACHUCA RODRIGUEZ DE PARDUCCI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,07,ZONA 7,0242,46,639,CENTRO DE EDUCACION INTEGRAL ELYON,CENTRO,38 CALLE E 34-10 COLONIA AMPARO 1 ZONA 7,46810615,LUDVIN RICARDO URRUTIA LORENTI,SILVIA MARLENI ALVARADO GUARDADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,07,ZONA 7,0243,46,639,CENTRO DE EDUCACION INTEGRAL ELYON,CENTRO,38 CALLE E 34-10 COLONIA AMPARO 1 ZONA 7,46810615,LUDVIN RICARDO URRUTIA LORENTI,SILVIA MARLENI ALVARADO GUARDADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DIAS A LA SEMANA),GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,07,ZONA 7,0245,46,619,LICEO DE COMPUTACION C.S.S,LICEO,CALZADA SAN JUAN 38-83 ZONA 7 COLONIA EL RODEO,24314311,JUAN WALDEMAR CABRERA MENDEZ,SANDRA PATRICIA RAXON MAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,07,ZONA 7,0247,46,602,LICEO DE COMPUTACION C.S.S. ZONA 7,LICEO,CALZADA SAN JUAN 38-83 COLONIA EL RODEO ZONA 7,24314311,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SANDRA PATRICIA RAXON MAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,07,ZONA 7,0249,46,639,LICEO DE FORMACION PROFESIONAL,LICEO,35 AVENIDA 25-02 COLONIA LAS MARGARITAS ZONA 7,42424190,LUDVIN RICARDO URRUTIA LORENTI,EDITH NOHEMY PAZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,01,ZONA 1,0173,46,301,INSTITUTO NORMAL PARA SENORITAS CENTRO AMERICA,INSTITUTO,1A CALLE 2-64,22323424,LUCRECIA MARISOL CERMENO GONZALEZ,INGRID MARIELA ESPINA ORELLANA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,07,ZONA 7,7649,46,619,"LICEO MIXTO TECNICO EN COMPUTACION SENDA 2,000",LICEO,CALZADA SAN JUAN 12-73,24401029,JUAN WALDEMAR CABRERA MENDEZ,BENEDICTO HERNANDEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00,CIUDAD CAPITAL,01,ZONA 1,0380,46,312,CENTRO INTERCULTURAL DE COMPUTACION Y TURISMO C.I.C.T,CENTRO,11 CALLE 1-56,22326732,AMADO SALOMON FLORES PEREZ,MARIBEL ALEJANDRINA VALENZUELA GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0398,46,403,COLEGIO TECNOLOGICO LA MISION,COLEGIO,4A. AVENIDA 9-65,55336447,CARLOS HUMBERTO GONZALEZ DE LEON,MARIO ADOLFO ROMERO REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0652,46,312,COLEGIO TECNICO PROGRESISTA,COLEGIO,2A. AVENIDA 3-59,22512759,AMADO SALOMON FLORES PEREZ,IRMA AMPARO TOLEDO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0647,46,403,COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICAS NO. 1,COLEGIO,11 CALLE 3-59,22214343,CARLOS HUMBERTO GONZALEZ DE LEON,LILIAN MARISOL GARCIA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0646,46,307,LICEO TECNOLOGICO MAYA DE GUATEMALA II,LICEO,5TA. AVENIDA 3-55,22327022,NORMA ARACELY PALOMO FRANCO DE DIAZ,ELFIR DARIO MAYEN LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0644,46,627,LICEO TECNOLOGICO MAYA DE GUATEMALA III,LICEO,15 CALLE 3-29,23083514,ISAURA AMPARO RECINOS CARRILLO,ORALIA ABIGAIL BARRIOS TOVAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0641,46,307,LICEO TECNOLOGICO MAYA DE GUATEMALA II,LICEO,5TA. AVENIDA 3-55,22327022,NORMA ARACELY PALOMO FRANCO DE DIAZ,ELFIR DARIO MAYEN LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0639,46,403,LICEO TECNOLOGICO MAYA DE GUATEMALA II,LICEO,5TA. AVENIDA 3-55,22327022,CARLOS HUMBERTO GONZALEZ DE LEON,ELFIR DARIO MAYEN LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0638,46,403,INSTITUTO GUILLERMO PUTZEYS ALVAREZ,INSTITUTO,11 CALLE 3-59,24637777,CARLOS HUMBERTO GONZALEZ DE LEON,JOSE RODERICO TELLO TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0656,46,106,CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON,CENTRO,8A. CALLE 12-46,SIN TELEFONO,CESAR ARNOLDO MARTINEZ GARCIA,PATRICIA LORENA LIDIA GIDI DAVID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0631,46,312,LICEO FRANCES,LICEO,5A. AVENIDA 9-80,22516728,AMADO SALOMON FLORES PEREZ,ANA MARIA ESTRADA RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0627,46,403,INSTITUTO DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ DOCTOR JUAN JOSE AREVALO BERMEJO,INSTITUTO,8A. AVENIDA 9-60,22536894,CARLOS HUMBERTO GONZALEZ DE LEON,EDNA MARIETA DE LA CRUZ PONCE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,A DISTANCIA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0623,46,318,COLEGIO LOYOLA,COLEGIO,12 AVE. 4-30,22044800,LESLIE AZUCENA MONZON TECUN,CARMEN ROSA PINEDA CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0619,46,301,INSTITUTO NACIONAL CENTRAL,INSTITUTO,9A. AVENIDA 9-27,22328285,LUCRECIA MARISOL CERMENO GONZALEZ,CARLOS ALFREDO VALDEZ PAZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0608,46,110,INSTITUTO TECNOLOGICO DE COMPUTACION I.T.C.,INSTITUTO,2A. CALLE 11-65,22200060,ZUHILEM YESENIA ESTRADA ORTIZ,DULCE MARIA CHINCHILLA GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0605,46,312,LICEO TECNICO CIENCIA Y DESARROLLO,LICEO,10 CALLE 3-15,36117881,AMADO SALOMON FLORES PEREZ,MYRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0600,46,403,LICEO TECNICO COMERCIAL,LICEO,4TA. AVENIDA 5-26,22329118,CARLOS HUMBERTO GONZALEZ DE LEON,VICTOR HUGO OROZCO RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0596,46,317,LICEO HISPANOAMERICANO,LICEO,1A. AVENIDA 7-12,22518774,MARIANO DOMINGO ESTRADA TELETOR,ROSA ANGELICA SIGUENZA CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0628,46,110,INSTITUTO TECNOLOGICO DE COMPUTACION I.T.C.,INSTITUTO,2A. CALLE 11-65,22200060,ZUHILEM YESENIA ESTRADA ORTIZ,DULCE MARIA CHINCHILLA GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0595,46,317,LICEO HISPANOAMERICANO NO. 2,LICEO,2A. CALLE 7-11,22205687,MARIANO DOMINGO ESTRADA TELETOR,MARIA ISABEL POLANCO PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0658,46,618,CENTRO DE EDUCACION EXTRAESCOLAR-CEEX-GRUPO CEIBA-GRUCE,CEEX,4TA. AVENIDA 12-39,22381970,ROSA GEORGINA RIOS CASTILLO,DEYSI MABELI ALARCON PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0664,46,317,LICEO HISPANOAMERICANO NO. 4,LICEO,10A. AVENIDA 11-27,22204447,MARIANO DOMINGO ESTRADA TELETOR,LESLY LORENA SOLARES ANZUETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0708,46,317,COLEGIO TECNICO INDUSTRIAL EMILIANI,COLEGIO,10A. CALLE 3-15,36117881,MARIANO DOMINGO ESTRADA TELETOR,GLADYS GABRIELA MEJIA LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0706,46,318,COLEGIO COMERCIAL GUATEMALTECO,COLEGIO,10A. CALLE 11-44,22534824,LESLIE AZUCENA MONZON TECUN,CHARLOTTE ANN AFRE PYATT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0701,46,312,LICEO TECNICO CIENCIA Y DESARROLLO,LICEO,10 CALLE 3-15,36117881,AMADO SALOMON FLORES PEREZ,MYRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0696,46,618,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,CEEX,16 CALLE 03-71,54933399,ROSA GEORGINA RIOS CASTILLO,KARLO FERNANDO CASTILLO PEREZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0694,46,317,COLEGIO MIXTO SANTO DOMINGO,COLEGIO,12 AVENIDA 12-11,22531216,MARIANO DOMINGO ESTRADA TELETOR,SERGIO ALEJANDRO VILLATORO VILLAGRAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0693,46,307,ESCUELA MUNICIPAL DE MUSICA,ESCUELA,8AV. AVENIDA 12-10 ZONA 1 (ANTIGUO CLUB AMERICANO),42451489,NORMA ARACELY PALOMO FRANCO DE DIAZ,ERWIN EDUARDO DUARTE ALEMAN,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0692,46,317,LICEO DE COMPUTACION SIGLO 21 NO. 3,LICEO,13 CALLE 9-60,22959172,MARIANO DOMINGO ESTRADA TELETOR,JORGE ROLANDO MORALES PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0659,46,618,CENTRO DE EDUCACION EXTRAESCOLAR-CEEX GRUPO CEIBA-GRUCE,CEEX,4TA. AVENIDA 12-39,22381970,ROSA GEORGINA RIOS CASTILLO,DEYSI MABELI ALARCON PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0688,46,403,INSTITUTO GUILLERMO PUTZEYS ALVAREZ,INSTITUTO,11 CALLE 3-59 ZONA 1,24637777,CARLOS HUMBERTO GONZALEZ DE LEON,ANA ISABEL TELLO SAENZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0683,46,307,LICEO VICTORIA Y LIBERTAD,LICEO,8A. CALLE 0-23,22380100,NORMA ARACELY PALOMO FRANCO DE DIAZ,ERIKA ANABELLA MANSILLA MEJIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0677,46,403,COLEGIO CATOLICO SAN LUCAS,COLEGIO,14 CALLE 6-82,22381236,CARLOS HUMBERTO GONZALEZ DE LEON,RITA ANGELICA CATALAN SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0674,46,307,COLEGIO CATOLICO SAN LUCAS,COLEGIO,14 CALLE 6-82,22381236,NORMA ARACELY PALOMO FRANCO DE DIAZ,BRENDA ROCSANA CRUZ NAJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0673,46,307,COLEGIO CATOLICO SAN LUCAS,COLEGIO,14 CALLE 6-82,22381236,NORMA ARACELY PALOMO FRANCO DE DIAZ,BRENDA ROCSANA CRUZ NAJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0672,46,316,COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICAS,COLEGIO,8 CALLE 0-30,22321894,CARLOS HUMBERTO GONZALEZ DE LEON,JESUS SAMAYOA ARAGON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0671,46,317,ESCUELA NORMAL PARA MAESTROS DE EDUCACION MUSICAL JESUS MARIA ALVARADO,ESCUELA,2A. CALLE 4-04,22516651,MARIANO DOMINGO ESTRADA TELETOR,SONIA CONCEPCION LOPEZ MUNOZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0670,46,318,COLEGIO CATOLICO MIXTO EUGENIO PACELLI,COLEGIO,13 CALLE 0-61,22382755,LESLIE AZUCENA MONZON TECUN,WILFREDO CARACUN TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0685,46,403,COLEGIO CATOLICO SAN LUCAS,COLEGIO,14 CALLE 6-82,22381236,CARLOS HUMBERTO GONZALEZ DE LEON,RITA ANGELICA CATALAN SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0388,46,403,COLEGIO DE INNOVACION TECNOLOGICA EDUCATIVA (C.I.T.E.),COLEGIO,13 CALLE 3-23,22510248,CARLOS HUMBERTO GONZALEZ DE LEON,MYRNA GUDELIA BANTES GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0594,46,403,ESCUELA NORMAL PARA MAESTROS DE EDUCACION MUSICAL JESUS MARIA ALVARADO,ESCUELA,10 AVENIDA 2-24,58571956,CARLOS HUMBERTO GONZALEZ DE LEON,HERBERT GUSTAVO LOPEZ JOCOL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0587,46,307,CENTRO EDUCATIVO MONTENEVADO,CENTRO,3A. AVE. 10-29,22537097,NORMA ARACELY PALOMO FRANCO DE DIAZ,SILVIA MARLENI ALVARADO GUARDADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0508,46,403,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,INSTITUTO,6A. AVENIDA 18-23,22322912,CARLOS HUMBERTO GONZALEZ DE LEON,MARCO ANTONIO CASTANEDA FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0506,46,312,CENTRO DE ESTUDIOS WINBRIDGE,CENTRO,8A. CALLE 2-40,22146400,AMADO SALOMON FLORES PEREZ,GILDA NOEMI SOSA HURTADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0499,46,312,COLEGIO EL EMILIO,COLEGIO,2A. CALLE 6-77,22532080,AMADO SALOMON FLORES PEREZ,ANTONIO ROMAN LOPEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0487,46,315,COLEGIO MARTA NOVELLA,COLEGIO,7A. AVENIDA 11-67,58771766,AURA MARINA GARRIDO MORALES,HERBERT ANGEL ALVAREZ CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0482,46,627,CENTRO EDUCATIVO MIXTO MONTENEVADO,CENTRO,3A AVENIDA 10-29,22381293,ISAURA AMPARO RECINOS CARRILLO,SILVIA MARLENI ALVARADO GUARDADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0479,46,312,COLEGIO TECNICO PROGRESISTA -CETECPRO-,COLEGIO,2A. AVENIDA 3-59,22512759,AMADO SALOMON FLORES PEREZ,IRMA AMPARO TOLEDO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0470,46,627,CENTRO TECNOLOGICO DA VINCI,CENTRO,10A. CALLE 9-52,22382038,ISAURA AMPARO RECINOS CARRILLO,MARIA TERESA YON DE RENDON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0509,46,318,COLEGIO PARA VARONES SAN SEBASTIAN,COLEGIO,2A. CALLE 6-56,22536602,LESLIE AZUCENA MONZON TECUN,EDGAR ROLANDO MARROQUIN AMADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0462,46,312,CENTRO TECNOLOGICO DA VINCI,CENTRO,10A. CALLE 9-52,22382038,AMADO SALOMON FLORES PEREZ,MARIA TERESA YON DE RENDON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0458,46,403,LICEO CULTURAL ESPANOL,LICEO,4A. AVENIDA 3-56,22382723,CARLOS HUMBERTO GONZALEZ DE LEON,ELDER ALCIDES REGALADO LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0456,46,312,LICEO CULTURAL ESPANOL,LICEO,4A. AVENIDA 3-56,30258550,AMADO SALOMON FLORES PEREZ,ELDER ALCIDES REGALADO LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0451,46,403,LICEO PROFESIONAL SANTANDER,LICEO,2DA. AVENIDA 8-27,58166416,CARLOS HUMBERTO GONZALEZ DE LEON,JORGE ABRAHAM CAMEY PRETZANCIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0448,46,312,INSTITUTO TECNOLOGICO MIXTO VOCACIONAL CENTROAMERICANO BILINGUE,INSTITUTO,12A CALLE A 2-18,22381338,AMADO SALOMON FLORES PEREZ,JULIO CASTELLANOS BOBADILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00,CIUDAD CAPITAL,01,ZONA 1,0441,46,627,LICEO MULTICULTURAL GUATEMALTECO,LICEO,9A. CALLE 3-40,22530315,ISAURA AMPARO RECINOS CARRILLO,JOSE RICARDO REYES MORA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
